GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A0R4ID18	trmt13	enables	GO:0106050	tRNA 2'-O-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039044	7955	InterPro		F
UniProtKB	A0A0R4ID18	trmt13	enables	GO:0106050	tRNA 2'-O-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001426778	7955	UniProt		F
UniProtKB	A0A0R4IEA9	elp4	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008728	7955	InterPro		P
UniProtKB	A0A0R4IEE3	pusl1	involved_in	GO:0009451	RNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001406|InterPro:IPR020097|InterPro:IPR020103	7955	InterPro		P
UniProtKB	A0A0R4IEE3	pusl1	involved_in	GO:0001522	pseudouridine synthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001406|InterPro:IPR020097|InterPro:IPR020103	7955	InterPro		P
UniProtKB	A0A0R4IIP1	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002911996|SGD:S000004393|UniProtKB:Q96G46	7955	GO_Central		F
UniProtKB	A0A0R4IIP1	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018517	7955	InterPro		F
UniProtKB	A0A0R4IIP1	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000077057	7955	UniProt		F
UniProtKB	A0A0R4IIP1	dus3l	involved_in	GO:0002943	tRNA dihydrouridine synthesis	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027449	7955	UniProt		P
UniProtKB	A0A0R4IIV9	thumpd1	involved_in	GO:0006400	tRNA modification	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001781429|SGD:S000003201	7955	GO_Central		P
UniProtKB	A0A0R4IIV9	thumpd1	involved_in	GO:0006400	tRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040183	7955	InterPro		P
UniProtKB	A0A0R4IJ07	ikbkap	involved_in	GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000297407|PomBase:SPBC36.07	7955	GO_Central		P
UniProtKB	A0A0R4IJ07	ikbkap	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006849	7955	InterPro		P
UniProtKB	A0A0R4IJI1	si:ch211-225b11.4	involved_in	GO:0030488	tRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000373088|PomBase:SPCC1494.07|SGD:S000004872	7955	GO_Central		P
UniProtKB	A0A0R4IKD3	ikbkap	involved_in	GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000297407|PomBase:SPBC36.07	7955	GO_Central		P
UniProtKB	A0A0R4IKD3	ikbkap	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006849	7955	InterPro		P
UniProtKB	A0A0R4IKJ1	pcif1	enables	GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	ECO:0000314	IDA	PMID:30467178		7955	UniProt		F
UniProtKB	A0A0R4IKJ1	pcif1	involved_in	GO:0080009	mRNA methylation	ECO:0000314	IDA	PMID:30467178		7955	UniProt		P
UniProtKB	A0A0R4IKJ1	pcif1	enables	GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039881	7955	InterPro		F
UniProtKB	A0A0R4IKJ1	pcif1	enables	GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.62	7955	UniProt		F
UniProtKB	A0A0R4IKJ1	pcif1	enables	GO:0016422	mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:22744	7955	RHEA		F
UniProtKB	A0A0R4IL77	rrnad1	enables	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020596	7955	InterPro		F
UniProtKB	A0A0R4IL77	rrnad1	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020596	7955	InterPro		F
UniProtKB	A0A0R4IL77	rrnad1	involved_in	GO:0000154	rRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020596	7955	InterPro		P
UniProtKB	A0A0R4IL77	rrnad1	involved_in	GO:0031167	rRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0008649	7955	GOC		P
UniProtKB	A0A0R4IML8	thumpd1	involved_in	GO:0006400	tRNA modification	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001781429|SGD:S000003201	7955	GO_Central		P
UniProtKB	A0A0R4IML8	thumpd1	involved_in	GO:0006400	tRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040183	7955	InterPro		P
UniProtKB	A0A0R4IP56	pusl1	involved_in	GO:0009451	RNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001406|InterPro:IPR020097|InterPro:IPR020103	7955	InterPro		P
UniProtKB	A0A0R4IP56	pusl1	involved_in	GO:0001522	pseudouridine synthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001406|InterPro:IPR020097|InterPro:IPR020103	7955	InterPro		P
UniProtKB	A0A0R4IQ00	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002911996|SGD:S000004393|UniProtKB:Q96G46	7955	GO_Central		F
UniProtKB	A0A0R4IQ00	dus3l	involved_in	GO:0002943	tRNA dihydrouridine synthesis	ECO:0000364	IEA	GO_REF:0000108	GO:0017150	7955	GOC		P
UniProtKB	A0A0R4IQB8	FTSJ3	enables	GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000100393|SGD:S000000559	7955	GO_Central		F
UniProtKB	A0A0R4IQB8	FTSJ3	enables	GO:0016435	rRNA (guanine) methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000100393|SGD:S000000559	7955	GO_Central		F
UniProtKB	A0A0R4IQB8	FTSJ3	enables	GO:0008173	RNA methyltransferase activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038471|FB:FBgn0038861|PANTHER:PTN000100321|PomBase:SPAC4F10.03c|SGD:S000000265|SGD:S000000559|SGD:S000003104|TAIR:locus:2150069|UniProtKB:P0C0R7|UniProtKB:Q8IY81|UniProtKB:Q9UET6|UniProtKB:Q9UI43	7955	GO_Central		F
UniProtKB	A0A0R4IQB8	FTSJ3	involved_in	GO:0031167	rRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000100393|SGD:S000000559	7955	GO_Central		P
UniProtKB	A0A0R4IQB8	FTSJ3	involved_in	GO:0001510	RNA methylation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038471|FB:FBgn0038861|PANTHER:PTN000100321|PomBase:SPAC4F10.03c|SGD:S000000265|SGD:S000000559|SGD:S000003104|TAIR:locus:2150069|UniProtKB:P0C0R7|UniProtKB:Q8IY81	7955	GO_Central		P
UniProtKB	A0A0R4IQB8	FTSJ3	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028589	7955	InterPro		F
UniProtKB	A0A0R4IQB8	FTSJ3	involved_in	GO:0031167	rRNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028589	7955	InterPro		P
UniProtKB	A0A0R4IQB8	FTSJ3	involved_in	GO:0001510	RNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015507	7955	InterPro		P
UniProtKB	A0A0R4IQB8	FTSJ3	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166071	7955	UniProt		F
UniProtKB	A0A0R4IQB8	FTSJ3	involved_in	GO:0000453	enzyme-directed rRNA 2'-O-methylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166071	7955	UniProt		P
UniProtKB	A0A0R4IQB8	FTSJ3	enables	GO:0008173	RNA methyltransferase activity	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028390	7955	UniProt		F
UniProtKB	A0A0R4IST8	trmt9b	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1914917|PANTHER:PTN000317053|SGD:S000004476|TAIR:locus:2035947|UniProtKB:Q96BT7|dictyBase:DDB_G0292448	7955	GO_Central		P
UniProtKB	A0A0R4IST8	trmt9b	enables	GO:0016300	tRNA (uracil) methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032873	7955	InterPro		F
UniProtKB	A0A0R4IST8	trmt9b	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032873	7955	InterPro		P
UniProtKB	A0A0R4IST8	trmt9b	involved_in	GO:0030488	tRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0016300	7955	GOC		P
UniProtKB	A0A0R4ITA3	rrnad1	enables	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020596	7955	InterPro		F
UniProtKB	A0A0R4ITA3	rrnad1	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020596	7955	InterPro		F
UniProtKB	A0A0R4ITA3	rrnad1	involved_in	GO:0000154	rRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020596	7955	InterPro		P
UniProtKB	A0A0R4ITA3	rrnad1	involved_in	GO:0031167	rRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0000179	7955	GOC		P
UniProtKB	A0A0R4IU10	tfb1m	enables	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000197843|TAIR:locus:2061982|TAIR:locus:2155031|UniProtKB:P06992|UniProtKB:Q8WVM0|UniProtKB:Q9UNQ2	7955	GO_Central		F
UniProtKB	A0A0R4IU10	tfb1m	involved_in	GO:0031167	rRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000197843|UniProtKB:P06992|UniProtKB:Q9UNQ2	7955	GO_Central		P
UniProtKB	A0A0R4IU10	tfb1m	enables	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011530|InterPro:IPR020598	7955	InterPro		F
UniProtKB	A0A0R4IU10	tfb1m	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020598	7955	InterPro		F
UniProtKB	A0A0R4IU10	tfb1m	involved_in	GO:0000154	rRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020598	7955	InterPro		P
UniProtKB	A0A0R4IU10	tfb1m	enables	GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000413377	7955	UniProt		F
UniProtKB	A0A0R4IU10	tfb1m	involved_in	GO:0031167	rRNA methylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000413377	7955	UniProt		P
UniProtKB	A0A0R4IVE8	trmt9b	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1914917|PANTHER:PTN000317053|SGD:S000004476|TAIR:locus:2035947|UniProtKB:Q96BT7|dictyBase:DDB_G0292448	7955	GO_Central		P
UniProtKB	A0A0R4IVE8	trmt9b	enables	GO:0016300	tRNA (uracil) methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032873	7955	InterPro		F
UniProtKB	A0A0R4IVE8	trmt9b	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032873	7955	InterPro		P
UniProtKB	A0A0R4IVE8	trmt9b	involved_in	GO:0030488	tRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0016300	7955	GOC		P
UniProtKB	A0A0R4IVN4	zcchc4	enables	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002298317|UniProtKB:Q9H5U6	7955	GO_Central		F
UniProtKB	A0A0R4IVN4	zcchc4	involved_in	GO:0031167	rRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002298317|UniProtKB:Q9H5U6	7955	GO_Central		P
UniProtKB	A0A0R4IVN4	zcchc4	enables	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039846	7955	InterPro		F
UniProtKB	A0A0R4IVN4	zcchc4	involved_in	GO:0031167	rRNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039846	7955	InterPro		P
UniProtKB	A0A0R4IWA5	elp5	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019519	7955	InterPro		P
UniProtKB	A0A1D5NSL4	adad2	involved_in	GO:0006382	adenosine to inosine editing	ECO:0000318	IBA	PMID:21873635	FB:FBgn0026086|MGI:MGI:1889575|MGI:MGI:891999|PANTHER:PTN000098822|RGD:2033|UniProtKB:P55265|UniProtKB:P78563|WB:WBGene00000079|WB:WBGene00000080	7955	GO_Central		P
UniProtKB	A0A1D5NSR2	trmt10a	enables	GO:0052905	tRNA (guanine(9)-N(1))-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.221	7955	UniProt		F
UniProtKB	A0A1D5NSR2	trmt10a	involved_in	GO:0030488	tRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0052905	7955	GOC		P
UniProtKB	A0A1D5NT05	mettl15	involved_in	GO:0070475	rRNA base methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000137471|UniProtKB:A6NJ78|UniProtKB:P60390	7955	GO_Central		P
UniProtKB	A0A1D5NT05	mettl15	enables	GO:0071424	rRNA (cytosine-N4-)-methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000137471|UniProtKB:A6NJ78|UniProtKB:P60390	7955	GO_Central		F
UniProtKB	A0A1D5NT17	trmt10a	enables	GO:0052905	tRNA (guanine(9)-N(1))-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.221	7955	UniProt		F
UniProtKB	A0A1D5NT17	trmt10a	involved_in	GO:0030488	tRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0052905	7955	GOC		P
UniProtKB	A0A286Y893	elp2	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037289	7955	InterPro		P
UniProtKB	A0A286Y8R9	QTRT2	involved_in	GO:0006400	tRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002616|InterPro:IPR028592|InterPro:IPR036511	7955	InterPro		P
UniProtKB	A0A286Y8R9	QTRT2	involved_in	GO:0101030	tRNA-guanine transglycosylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106225	7955	UniProt		P
UniProtKB	A0A286Y8R9	QTRT2	involved_in	GO:0101030	tRNA-guanine transglycosylation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026485	7955	UniProt		P
UniProtKB	A0A286Y8W6	FTSJ3	enables	GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000100393|SGD:S000000559	7955	GO_Central		F
UniProtKB	A0A286Y8W6	FTSJ3	enables	GO:0016435	rRNA (guanine) methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000100393|SGD:S000000559	7955	GO_Central		F
UniProtKB	A0A286Y8W6	FTSJ3	enables	GO:0008173	RNA methyltransferase activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038471|FB:FBgn0038861|PANTHER:PTN000100321|PomBase:SPAC4F10.03c|SGD:S000000265|SGD:S000000559|SGD:S000003104|TAIR:locus:2150069|UniProtKB:P0C0R7|UniProtKB:Q8IY81|UniProtKB:Q9UET6|UniProtKB:Q9UI43	7955	GO_Central		F
UniProtKB	A0A286Y8W6	FTSJ3	involved_in	GO:0031167	rRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000100393|SGD:S000000559	7955	GO_Central		P
UniProtKB	A0A286Y8W6	FTSJ3	involved_in	GO:0001510	RNA methylation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038471|FB:FBgn0038861|PANTHER:PTN000100321|PomBase:SPAC4F10.03c|SGD:S000000265|SGD:S000000559|SGD:S000003104|TAIR:locus:2150069|UniProtKB:P0C0R7|UniProtKB:Q8IY81	7955	GO_Central		P
UniProtKB	A0A286Y8W6	FTSJ3	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028589	7955	InterPro		F
UniProtKB	A0A286Y8W6	FTSJ3	involved_in	GO:0031167	rRNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028589	7955	InterPro		P
UniProtKB	A0A286Y8W6	FTSJ3	involved_in	GO:0001510	RNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015507	7955	InterPro		P
UniProtKB	A0A286Y8W6	FTSJ3	enables	GO:0008649	rRNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166071	7955	UniProt		F
UniProtKB	A0A286Y8W6	FTSJ3	involved_in	GO:0000453	enzyme-directed rRNA 2'-O-methylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000166071	7955	UniProt		P
UniProtKB	A0A286Y8W6	FTSJ3	enables	GO:0008173	RNA methyltransferase activity	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028390	7955	UniProt		F
UniProtKB	A0A286YAH8	AARS	involved_in	GO:0006400	tRNA modification	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2384560|PANTHER:PTN000206950	7955	GO_Central		P
UniProtKB	A0A286YB74	lyn	involved_in	GO:0001510	RNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019012	7955	InterPro		P
UniProtKB	A0A2R8PW25	A0A2R8PW25	enables	GO:0035598	N6-threonylcarbomyladenosine methylthiotransferase activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1921765|PANTHER:PTN000228710	7955	GO_Central		F
UniProtKB	A0A2R8PW25	A0A2R8PW25	involved_in	GO:0035600	tRNA methylthiolation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1921765|PANTHER:PTN000228710	7955	GO_Central		P
UniProtKB	A0A2R8PX75	mepcea	enables	GO:0008173	RNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001419756	7955	UniProt		F
UniProtKB	A0A2R8PX75	mepcea	involved_in	GO:0001510	RNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0008173	7955	GOC		P
UniProtKB	A0A2R8PX77	cdk5rap1	enables	GO:0035597	N6-isopentenyladenosine methylthiotransferase activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1914221|PANTHER:PTN000228824|UniProtKB:O31778|UniProtKB:P0AEI1	7955	GO_Central		F
UniProtKB	A0A2R8PX77	cdk5rap1	involved_in	GO:0006400	tRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005839|InterPro:IPR006463	7955	InterPro		P
UniProtKB	A0A2R8PX77	cdk5rap1	involved_in	GO:0035600	tRNA methylthiolation	ECO:0000364	IEA	GO_REF:0000108	GO:0035597	7955	GOC		P
UniProtKB	A0A2R8PXN4	lcmt2	enables	GO:0008175	tRNA methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002926323|SGD:S000005501	7955	GO_Central		F
UniProtKB	A0A2R8PXN4	lcmt2	involved_in	GO:0030488	tRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002926323|SGD:S000005501	7955	GO_Central		P
UniProtKB	A0A2R8PXN4	lcmt2	involved_in	GO:0031591	wybutosine biosynthetic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002926323|SGD:S000005501	7955	GO_Central		P
UniProtKB	A0A2R8PY24	fto	involved_in	GO:0035553	oxidative single-stranded RNA demethylation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347093|PANTHER:PTN002831213|UniProtKB:Q9C0B1	7955	GO_Central		P
UniProtKB	A0A2R8PY24	fto	involved_in	GO:0035553	oxidative single-stranded RNA demethylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032868	7955	InterPro		P
UniProtKB	A0A2R8PY36	A0A2R8PY36	involved_in	GO:0035553	oxidative single-stranded RNA demethylation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347093|PANTHER:PTN002831213|UniProtKB:Q9C0B1	7955	GO_Central		P
UniProtKB	A0A2R8PY36	A0A2R8PY36	involved_in	GO:0035553	oxidative single-stranded RNA demethylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032868	7955	InterPro		P
UniProtKB	A0A2R8Q022	apobec2b	involved_in	GO:0016554	cytidine to uridine editing	ECO:0000318	IBA	PMID:21873635	MGI:MGI:103298|MGI:MGI:1343178|PANTHER:PTN000355219|RGD:2133|UniProtKB:Q9Y235	7955	GO_Central		P
UniProtKB	A0A2R8Q256	trmt2a	enables	GO:0008173	RNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010280	7955	InterPro		F
UniProtKB	A0A2R8Q256	trmt2a	involved_in	GO:0001510	RNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0008173	7955	GOC		P
UniProtKB	A0A2R8Q4P3	thada	involved_in	GO:0030488	tRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000373088|PomBase:SPCC1494.07|SGD:S000004872	7955	GO_Central		P
UniProtKB	A0A2R8Q727	rpusd4	involved_in	GO:0009451	RNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006145|InterPro:IPR020103	7955	InterPro		P
UniProtKB	A0A2R8Q727	rpusd4	involved_in	GO:0001522	pseudouridine synthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006145|InterPro:IPR020103	7955	InterPro		P
UniProtKB	A0A2R8QBA5	mrm3a	enables	GO:0008173	RNA methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001537	7955	InterPro		F
UniProtKB	A0A2R8QBA5	mrm3a	involved_in	GO:0001510	RNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0008173	7955	GOC		P
UniProtKB	A0A2R8QBL6	trmt12	involved_in	GO:0006400	tRNA modification	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027166	7955	UniProt		P
UniProtKB	A0A2R8QCU4	gtpbp3	involved_in	GO:0006400	tRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004520	7955	InterPro		P
UniProtKB	A0A2R8QH24	trit1	involved_in	GO:0006400	tRNA modification	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1914216|PANTHER:PTN000119608|SGD:S000005800|UniProtKB:P16384|UniProtKB:Q9H3H1	7955	GO_Central		P
UniProtKB	A0A2R8QIE0	cmtr1	enables	GO:0004483	mRNA (nucleoside-2'-O-)-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030376	7955	InterPro		F
UniProtKB	A0A2R8QIE0	cmtr1	involved_in	GO:0080009	mRNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030376	7955	InterPro		P
