GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A0G2KQ69	LOC100004392	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0G2KUM0	rbm5	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000359040|TAIR:locus:2080355|UniProtKB:P52756	7955	GO_Central		P
UniProtKB	A0A0G2KUM0	rbm5	involved_in	GO:0008380	RNA splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033094	7955	InterPro		P
UniProtKB	A0A0G2KUM0	rbm5	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0G2KUM0	rbm5	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0G2L0U1	ints2	involved_in	GO:0034472	snRNA 3'-end processing	ECO:0000318	IBA	PMID:21873635	FB:FBgn0030858|PANTHER:PTN002006863	7955	GO_Central		P
UniProtKB	A0A0G2L0U1	ints2	involved_in	GO:0016180	snRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026236	7955	InterPro		P
UniProtKB	A0A0G2L234	A0A0G2L234	involved_in	GO:0071076	RNA 3' uridylation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2387179|MGI:MGI:2445126|PANTHER:PTN000957435|UniProtKB:F1QDP4|UniProtKB:Q5VYS8|WB:WBGene00019629	7955	GO_Central		P
UniProtKB	A0A0G2L234	A0A0G2L234	involved_in	GO:0031123	RNA 3'-end processing	ECO:0000318	IBA	PMID:21873635	FB:FBgn0024360|FB:FBgn0037470|FB:FBgn0260780|MGI:MGI:2387179|MGI:MGI:2445126|PANTHER:PTN000263330|PomBase:SPAC17H9.01|PomBase:SPAC19D5.03|PomBase:SPAC821.04c|TAIR:locus:2043669|TAIR:locus:2063937|UniProtKB:F1QDP4|UniProtKB:Q5TAX3|UniProtKB:Q5VYS8|UniProtKB:Q9H6E5|UniProtKB:Q9NVV4|WB:WBGene00014124|WB:WBGene00019629	7955	GO_Central		P
UniProtKB	A0A0G2L325	rrp1	involved_in	GO:0006364	rRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000314942|SGD:S000002494	7955	GO_Central		P
UniProtKB	A0A0G2L325	rrp1	involved_in	GO:0006364	rRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010301	7955	InterPro		P
UniProtKB	A0A0G2L3H6	rbm5	involved_in	GO:0008380	RNA splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033094	7955	InterPro		P
UniProtKB	A0A0G2L3H6	rbm5	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0G2L3H6	rbm5	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0G2L4E9	zgc:174354	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0G2L5S8	nop14	involved_in	GO:0030490	maturation of SSU-rRNA	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000573053|SGD:S000002307	7955	GO_Central		P
UniProtKB	A0A0G2L833	lyar	involved_in	GO:0006364	rRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000318364|UniProtKB:Q9NX58	7955	GO_Central		P
UniProtKB	A0A0G2L8G7	wbp11	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019007	7955	InterPro		P
UniProtKB	A0A0H2UKV7	wbp11	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019007	7955	InterPro		P
UniProtKB	A0A0J9YIX5	spout1	involved_in	GO:0035196	miRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000254704|UniProtKB:Q5T280	7955	GO_Central		P
UniProtKB	A0A0J9YJF4	thrap3b	involved_in	GO:0008380	RNA splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026667	7955	InterPro		P
UniProtKB	A0A0J9YJH0	utp18	involved_in	GO:0006364	rRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045161	7955	InterPro		P
UniProtKB	A0A0N4STV5	si:dkey-27d5.10	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0N4STZ9	si:dkey-23f9.11	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0N4SU28	si:dkey-23f9.8	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R3P9C0	dtwd2	involved_in	GO:0008033	tRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0819	7955	UniProt		P
UniProtKB	A0A0R4I9B6	trmt2b	enables	GO:0030697	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025823	7955	InterPro		F
UniProtKB	A0A0R4I9B6	trmt2b	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010280	7955	InterPro		P
UniProtKB	A0A0R4I9B6	trmt2b	involved_in	GO:0030488	tRNA methylation	ECO:0000366	IEA	GO_REF:0000108	GO:0030697	7955	GOC		P
UniProtKB	A0A0R4I9D6	sympk	involved_in	GO:0006378	mRNA polyadenylation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0037371|PANTHER:PTN000391745|SGD:S000000041|UniProtKB:Q57V70|UniProtKB:Q92797	7955	GO_Central		P
UniProtKB	A0A0R4I9D6	sympk	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4I9F2	lgals3	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4I9I2	cstf2	involved_in	GO:0098789	pre-mRNA cleavage required for polyadenylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000566843|SGD:S000003012|SGD:S000003388	7955	GO_Central		P
UniProtKB	A0A0R4I9I2	cstf2	involved_in	GO:0031124	mRNA 3'-end processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026896|InterPro:IPR033105	7955	InterPro		P
UniProtKB	A0A0R4I9I2	cstf2	involved_in	GO:0006378	mRNA polyadenylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033105	7955	InterPro		P
UniProtKB	A0A0R4IA70	smx5	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000352619|SGD:S000000122|UniProtKB:Q9Y333	7955	GO_Central		P
UniProtKB	A0A0R4IA74	utp23	involved_in	GO:0006364	rRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0698	7955	UniProt		P
UniProtKB	A0A0R4IAF0	wbp4	involved_in	GO:0008380	RNA splicing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000323460|TAIR:locus:2012222|UniProtKB:O75554	7955	GO_Central		P
UniProtKB	A0A0R4IAF0	wbp4	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040023	7955	InterPro		P
UniProtKB	A0A0R4IAI1	si:ch211-79l20.4	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4IAI1	si:ch211-79l20.4	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4IAR9	zgc:174353	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4IAU7	zgc:174355	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4IAU8	heatr1	involved_in	GO:0006364	rRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0698	7955	UniProt		P
UniProtKB	A0A0R4IAU8	heatr1	involved_in	GO:0006364	rRNA processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001374770	7955	UniProt		P
UniProtKB	A0A0R4IB42	hnrnpl2	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006536	7955	InterPro		P
UniProtKB	A0A0R4IBJ2	bxdc2	involved_in	GO:0006364	rRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007109	7955	InterPro		P
UniProtKB	A0A0R4IBM5	snip1	involved_in	GO:0035196	miRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001152383|TAIR:locus:2085740|UniProtKB:Q8TAD8	7955	GO_Central		P
UniProtKB	A0A0R4IBM5	snip1	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000315	IMP	PMID:29969449	ZFIN:ZDB-GENO-190718-4	7955	ZFIN		P
UniProtKB	A0A0R4IBT0	sf1	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031150	7955	InterPro		P
UniProtKB	A0A0R4IBT0	sf1	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4IBT0	sf1	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4IBT0	sf1	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001453761	7955	UniProt		P
UniProtKB	A0A0R4IBT0	sf1	involved_in	GO:0008380	RNA splicing	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00026834	7955	UniProt		P
UniProtKB	A0A0R4IC36	adarb2	involved_in	GO:0006396	RNA processing	ECO:0000318	IBA	PMID:21873635	FB:FBgn0028658|MGI:MGI:1889575|PANTHER:PTN000098822|UniProtKB:F4HU58|UniProtKB:P55265|UniProtKB:P78563	7955	GO_Central		P
UniProtKB	A0A0R4IC36	adarb2	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002466	7955	InterPro		P
UniProtKB	A0A0R4IC37	cpsf1	involved_in	GO:0006378	mRNA polyadenylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000068525|SGD:S000002709|UniProtKB:Q10570|ZFIN:ZDB-GENE-040709-2	7955	GO_Central		P
UniProtKB	A0A0R4IC37	cpsf1	involved_in	GO:0006378	mRNA polyadenylation	ECO:0000315	IMP	PMID:21330472	ZFIN:ZDB-GENO-120524-3	7955	ZFIN		P
UniProtKB	A0A0R4IC83	si:dkey-23f9.9	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4ICC3	pop1	involved_in	GO:0008033	tRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000506667|PomBase:SPAC25B8.16|SGD:S000005165|UniProtKB:Q99575	7955	GO_Central		P
UniProtKB	A0A0R4ICC3	pop1	involved_in	GO:0001682	tRNA 5'-leader removal	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039182	7955	InterPro		P
UniProtKB	A0A0R4ICW5	gltscr2	involved_in	GO:0006364	rRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000368190|SGD:S000006067	7955	GO_Central		P
UniProtKB	A0A0R4ID04	celf6	involved_in	GO:0006376	mRNA splice site selection	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1338822|MGI:MGI:1342295|MGI:MGI:1932407|PANTHER:PTN002769006|UniProtKB:O95319|UniProtKB:Q92879	7955	GO_Central		P
UniProtKB	A0A0R4ID18	trmt13	enables	GO:0008175	tRNA methyltransferase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000313293|SGD:S000005485|UniProtKB:Q10B19	7955	GO_Central		F
UniProtKB	A0A0R4ID18	trmt13	involved_in	GO:0030488	tRNA methylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000313293|SGD:S000005485|UniProtKB:Q10B19	7955	GO_Central		P
UniProtKB	A0A0R4ID18	trmt13	involved_in	GO:0008033	tRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007871	7955	InterPro		P
UniProtKB	A0A0R4ID18	trmt13	involved_in	GO:0030488	tRNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039044	7955	InterPro		P
UniProtKB	A0A0R4ID18	trmt13	enables	GO:0106050	tRNA 2'-O-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039044	7955	InterPro		F
UniProtKB	A0A0R4ID18	trmt13	involved_in	GO:0008033	tRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0819	7955	UniProt		P
UniProtKB	A0A0R4ID18	trmt13	enables	GO:0106050	tRNA 2'-O-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001426778	7955	UniProt		F
UniProtKB	A0A0R4ID48	si:dkey-23f9.7	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4ID65	srsf7a	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004587|FB:FBgn0260944|PANTHER:PTN000567445|RGD:1587490|TAIR:locus:2079502|TAIR:locus:2086804|UniProtKB:O75494|UniProtKB:Q07955|UniProtKB:Q13247|UniProtKB:Q6K9C3|UniProtKB:Q8WXF0|UniProtKB:Q9SEU4	7955	GO_Central		P
UniProtKB	A0A0R4IDE9	si:dkey-23f9.6	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4IDJ0	dicer1	involved_in	GO:0030422	siRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044441	7955	InterPro		P
UniProtKB	A0A0R4IDJ0	dicer1	involved_in	GO:0031054	pre-miRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044441	7955	InterPro		P
UniProtKB	A0A0R4IDJ0	dicer1	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000999|InterPro:IPR036389	7955	InterPro		P
UniProtKB	A0A0R4IDJ0	dicer1	involved_in	GO:0031054	pre-miRNA processing	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027506	7955	UniProt		P
UniProtKB	A0A0R4IE22	pum1	involved_in	GO:0035196	miRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000283521|UniProtKB:Q14671|UniProtKB:Q8TB72	7955	GO_Central		P
UniProtKB	A0A0R4IE39	zgc:174354	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4IEA9	elp4	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008728	7955	InterPro		P
UniProtKB	A0A0R4IEE3	pusl1	involved_in	GO:0008033	tRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0819	7955	UniProt		P
UniProtKB	A0A0R4IEI5	gltscr2	involved_in	GO:0006364	rRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000368190|SGD:S000006067	7955	GO_Central		P
UniProtKB	A0A0R4IEK9	wdr55	involved_in	GO:0006364	rRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0698	7955	UniProt		P
UniProtKB	A0A0R4IEK9	wdr55	involved_in	GO:0006364	rRNA processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001252767	7955	UniProt		P
UniProtKB	A0A0R4IES0	smx5	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000352619|SGD:S000000122|UniProtKB:Q9Y333	7955	GO_Central		P
UniProtKB	A0A0R4IEW8	elavl4	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4IEW8	elavl4	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4IGH7	rrp7a	involved_in	GO:0006364	rRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000324102|SGD:S000000536	7955	GO_Central		P
UniProtKB	A0A0R4IGM5	utp6	involved_in	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000588427|SGD:S000002857	7955	GO_Central		P
UniProtKB	A0A0R4IGM5	utp6	involved_in	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013949	7955	InterPro		P
UniProtKB	A0A0R4IGM5	utp6	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003107	7955	InterPro		P
UniProtKB	A0A0R4IGS3	prpf18	involved_in	GO:0008380	RNA splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004098|InterPro:IPR039979	7955	InterPro		P
UniProtKB	A0A0R4IGS3	prpf18	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4IGS3	prpf18	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4IGW4	thrap3a	involved_in	GO:0008380	RNA splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026667	7955	InterPro		P
UniProtKB	A0A0R4IH57	ddx47	involved_in	GO:0006364	rRNA processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002776205|SGD:S000001107|UniProtKB:Q9H0S4	7955	GO_Central		P
UniProtKB	A0A0R4IHJ1	snrpf	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000111530|SGD:S000002786|UniProtKB:P62306|UniProtKB:P62312	7955	GO_Central		P
UniProtKB	A0A0R4IHJ1	snrpf	involved_in	GO:0000387	spliceosomal snRNP assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034100	7955	InterPro		P
UniProtKB	A0A0R4IHJ1	snrpf	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016487	7955	InterPro		P
UniProtKB	A0A0R4IHJ1	snrpf	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4IHJ1	snrpf	involved_in	GO:0006397	mRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4IHP9	srsf4	involved_in	GO:0006376	mRNA splice site selection	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN007737543|UniProtKB:Q13247	7955	GO_Central		P
UniProtKB	A0A0R4IHP9	srsf4	involved_in	GO:0000380	alternative mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN007737543|UniProtKB:Q13247	7955	GO_Central		P
UniProtKB	A0A0R4IHP9	srsf4	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004587|FB:FBgn0260944|PANTHER:PTN000567445|RGD:1587490|TAIR:locus:2079502|TAIR:locus:2086804|UniProtKB:O75494|UniProtKB:Q07955|UniProtKB:Q13247|UniProtKB:Q6K9C3|UniProtKB:Q8WXF0|UniProtKB:Q9SEU4	7955	GO_Central		P
UniProtKB	A0A0R4IHS9	srsf11	involved_in	GO:0008380	RNA splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034447	7955	InterPro		P
UniProtKB	A0A0R4IHT6	zgc:174357	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033489	7955	InterPro		P
UniProtKB	A0A0R4II47	nol11	involved_in	GO:0030490	maturation of SSU-rRNA	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042859	7955	InterPro		P
UniProtKB	A0A0R4IIP1	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002911996|SGD:S000004393|UniProtKB:Q96G46	7955	GO_Central		F
UniProtKB	A0A0R4IIP1	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018517	7955	InterPro		F
UniProtKB	A0A0R4IIP1	dus3l	involved_in	GO:0008033	tRNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018517	7955	InterPro		P
UniProtKB	A0A0R4IIP1	dus3l	involved_in	GO:0008033	tRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0819	7955	UniProt		P
UniProtKB	A0A0R4IIP1	dus3l	enables	GO:0017150	tRNA dihydrouridine synthase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000077057	7955	UniProt		F
UniProtKB	A0A0R4IIP1	dus3l	involved_in	GO:0002943	tRNA dihydrouridine synthesis	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027449	7955	UniProt		P
UniProtKB	A0A0R4IIP7	snapc3	involved_in	GO:0008380	RNA splicing	ECO:0000315	IMP	PMID:27880902	ZFIN:ZDB-GENO-170209-4	7955	ZFIN		P
UniProtKB	A0A0R4IIP7	snapc3	involved_in	GO:0006397	mRNA processing	ECO:0000315	IMP	PMID:27880902	ZFIN:ZDB-GENO-170209-4	7955	ZFIN		P
UniProtKB	A0A0R4IIV9	thumpd1	involved_in	GO:0006400	tRNA modification	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001781429|SGD:S000003201	7955	GO_Central		P
UniProtKB	A0A0R4IIV9	thumpd1	involved_in	GO:0006400	tRNA modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040183	7955	InterPro		P
UniProtKB	A0A0R4IJ07	ikbkap	involved_in	GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000297407|PomBase:SPBC36.07	7955	GO_Central		P
UniProtKB	A0A0R4IJ07	ikbkap	involved_in	GO:0002098	tRNA wobble uridine modification	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006849	7955	InterPro		P
UniProtKB	A0A0R4IJ07	ikbkap	involved_in	GO:0008033	tRNA processing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0819	7955	UniProt		P
UniProtKB	A0A0R4IJ12	clns1a	involved_in	GO:0045292	mRNA cis splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000483770|PomBase:SPAC1610.01	7955	GO_Central		P
UniProtKB	A0A0R4IJ12	clns1a	involved_in	GO:0000387	spliceosomal snRNP assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003521	7955	InterPro		P
UniProtKB	A0A0R4IJ12	clns1a	involved_in	GO:0008380	RNA splicing	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0508	7955	UniProt		P
UniProtKB	A0A0R4IJ75	ints1	involved_in	GO:0034474	U2 snRNA 3'-end processing	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1915760|PANTHER:PTN001081376	7955	GO_Central		P
